delivery_id,order_id,delivery_status,delivery_time,rider_id
739,2832,Delivered,0:19:2,34
740,6623,Delivered,18:22:10,10
741,3941,Delivered,4:21:8,15
742,2695,Delivered,23:16:31,22
743,1283,Not Delivered,0:35:57,32
744,536,Not Delivered,0:3:55,9
745,3033,Not Delivered,11:28:12,13
746,4549,Not Delivered,5:59:24,9
747,5943,Delivered,17:28:19,1
748,5564,Delivered,5:54:55,3
749,443,Delivered,12:34:2,29
750,2181,Not Delivered,12:27:30,1
751,1527,Delivered,2:36:31,28
752,2081,Delivered,22:38:14,16
753,1182,Not Delivered,16:48:3,26
754,5669,Not Delivered,16:56:45,23
755,278,Not Delivered,8:14:23,21
756,6358,Delivered,23:50:1,23
757,1872,Not Delivered,22:54:45,9
758,217,Not Delivered,7:43:42,32
759,9253,Delivered,10:47:6,7
760,1213,Not Delivered,2:34:24,26
761,7878,Not Delivered,11:33:31,26
762,3602,Delivered,22:24:17,29
763,9790,Not Delivered,15:36:24,30
764,7909,Delivered,9:12:44,31
765,5904,Delivered,1:24:52,27
766,5378,Not Delivered,9:28:12,8
767,9784,Delivered,14:27:41,9
768,520,Delivered,13:0:25,10
769,7667,Not Delivered,6:7:16,7
770,371,Delivered,12:6:9,19
771,8000,Delivered,9:3:39,20
772,8826,Not Delivered,10:24:50,31
773,7503,Delivered,0:13:35,14
774,1701,Not Delivered,14:43:52,13
775,1054,Delivered,15:19:26,19
776,437,Not Delivered,20:25:56,15
777,8356,Not Delivered,14:56:56,10
778,3534,Not Delivered,15:47:4,10
779,1567,Delivered,1:56:3,33
780,9387,Delivered,13:23:45,9
781,5061,Delivered,14:45:6,8
782,8938,Not Delivered,16:31:29,12
783,422,Delivered,0:33:37,18
784,8461,Delivered,12:36:10,14
785,2380,Not Delivered,18:53:58,22
786,7486,Not Delivered,20:32:48,24
787,3114,Delivered,8:25:52,11
788,9430,Not Delivered,16:1:40,7
789,6412,Delivered,12:57:24,6
790,910,Delivered,13:30:32,13
791,7221,Not Delivered,7:10:45,23
792,8069,Delivered,4:26:33,18
793,9009,Delivered,19:20:41,10
794,1580,Not Delivered,2:7:46,17
795,6490,Delivered,15:14:51,26
796,5575,Not Delivered,12:28:30,20
797,2709,Not Delivered,3:25:53,28
798,2245,Not Delivered,11:23:28,20
799,1576,Not Delivered,19:1:53,25
800,4018,Delivered,4:57:6,15
801,9204,Delivered,21:31:39,24
802,1343,Delivered,2:25:25,21
803,9076,Delivered,7:53:57,23
804,1430,Delivered,13:26:38,23
805,1119,Delivered,18:28:25,17
806,3228,Not Delivered,10:11:20,5
807,1405,Delivered,1:33:52,34
808,7218,Not Delivered,23:45:14,29
809,4930,Not Delivered,2:19:38,26
810,4554,Not Delivered,10:37:48,5
811,4774,Not Delivered,19:32:20,4
812,2296,Delivered,14:24:13,23
813,720,Not Delivered,18:24:15,2
814,4159,Not Delivered,9:55:58,15
815,6226,Delivered,18:56:40,20
816,6016,Not Delivered,18:39:23,34
817,2018,Delivered,15:0:37,27
818,6908,Not Delivered,19:59:39,1
819,990,Not Delivered,21:10:47,32
820,7176,Delivered,5:43:53,13
821,9945,Delivered,17:12:20,21
822,4211,Delivered,6:3:36,10
823,1000,Not Delivered,2:6:35,9
824,9743,Delivered,16:23:47,9
825,6380,Not Delivered,22:43:42,2
826,2396,Delivered,23:38:40,19
827,723,Not Delivered,0:0:39,22
828,2746,Not Delivered,12:46:4,10
829,9748,Delivered,17:18:22,4
830,7073,Delivered,23:56:56,19
831,7327,Delivered,15:42:58,15
832,8093,Delivered,11:51:8,26
833,6308,Not Delivered,18:20:35,10
834,3734,Delivered,7:49:15,12
835,8301,Delivered,11:25:16,6
836,430,Delivered,4:56:50,23
837,7210,Delivered,22:32:52,5
838,2709,Delivered,11:1:56,16
839,8110,Not Delivered,15:54:57,34
840,4227,Delivered,1:47:13,4
841,35,Delivered,10:58:23,33
842,1867,Not Delivered,12:7:21,34
843,1830,Not Delivered,23:35:46,13
844,6752,Delivered,7:31:31,17
845,2110,Not Delivered,22:58:22,23
846,7163,Delivered,5:20:15,5
847,495,Not Delivered,7:11:44,29
848,9416,Delivered,23:15:36,4
849,8105,Delivered,16:51:34,21
850,5499,Delivered,2:31:42,15
851,5884,Delivered,9:1:32,23
852,2847,Delivered,5:43:55,6
853,2973,Not Delivered,9:21:18,10
854,7634,Not Delivered,7:40:12,32
855,6043,Delivered,7:50:58,23
856,2169,Delivered,10:58:40,27
857,1265,Delivered,23:43:11,31
858,9165,Not Delivered,8:45:14,19
859,4852,Delivered,16:32:7,23
860,5191,Not Delivered,16:58:57,18
861,9751,Not Delivered,6:5:31,2
862,2873,Not Delivered,0:52:7,11
863,1436,Not Delivered,18:25:27,1
864,1496,Delivered,16:17:20,18
865,8706,Delivered,8:54:23,1
866,7303,Not Delivered,14:39:38,17
867,8580,Not Delivered,11:5:25,1
868,5456,Delivered,6:56:30,3
869,6912,Delivered,11:49:5,25
870,1703,Delivered,18:59:33,34
871,3917,Not Delivered,23:17:9,6
872,8509,Delivered,14:9:34,31
873,8821,Not Delivered,2:6:32,28
874,2290,Delivered,19:32:54,22
875,3663,Delivered,12:7:18,8
876,9963,Delivered,16:3:39,27
877,4209,Delivered,6:27:11,27
878,8169,Delivered,18:12:36,23
879,2057,Delivered,10:59:20,22
880,5916,Not Delivered,10:14:9,29
881,4631,Not Delivered,0:15:13,5
882,6002,Not Delivered,9:21:57,19
883,8705,Delivered,11:51:14,29
884,6883,Delivered,14:31:12,32
885,8785,Not Delivered,17:13:19,4
886,5338,Delivered,20:10:51,15
887,7513,Delivered,23:53:4,15
888,8769,Delivered,7:57:48,13
889,13,Delivered,3:22:40,30
890,7618,Delivered,14:16:57,33
891,4231,Not Delivered,10:21:23,9
892,2625,Delivered,3:13:43,14
893,6799,Not Delivered,21:46:22,8
894,978,Delivered,11:17:37,3
895,6859,Not Delivered,9:34:42,17
896,326,Not Delivered,7:5:17,30
897,6244,Not Delivered,12:32:3,15
898,5292,Delivered,14:52:53,28
899,2720,Delivered,13:18:50,1
900,4248,Delivered,5:52:43,22
901,6389,Delivered,8:13:6,21
902,5966,Not Delivered,17:28:24,25
903,9351,Delivered,23:9:45,33
904,8127,Delivered,15:50:54,32
905,7151,Delivered,8:18:10,26
906,3627,Delivered,21:22:32,23
907,4881,Delivered,17:23:7,20
908,4314,Not Delivered,16:5:48,2
909,9952,Not Delivered,3:53:56,32
910,1654,Delivered,0:18:26,28
911,4935,Delivered,22:46:48,7
912,5268,Delivered,7:13:30,28
913,3313,Not Delivered,12:38:36,16
914,9708,Not Delivered,23:59:31,32
915,3762,Delivered,3:28:2,9
916,5547,Delivered,5:4:55,2
917,8724,Not Delivered,1:1:58,33
918,4894,Not Delivered,7:1:45,1
919,2267,Delivered,18:3:7,11
920,8717,Delivered,12:34:19,25
921,2624,Not Delivered,3:46:25,32
922,5170,Not Delivered,23:4:23,17
923,9368,Not Delivered,8:44:4,18
924,5048,Delivered,12:42:9,12
925,8526,Delivered,22:1:48,3
926,8788,Not Delivered,9:50:14,23
927,750,Not Delivered,10:31:32,12
928,2409,Not Delivered,19:12:43,31
929,6561,Delivered,3:23:21,1
930,1354,Not Delivered,8:26:29,1
931,898,Not Delivered,11:35:45,8
932,9421,Delivered,10:52:36,19
933,3589,Delivered,10:28:47,8
934,4494,Not Delivered,14:52:28,8
935,2978,Delivered,22:56:59,8
936,5541,Delivered,3:20:23,22
937,8572,Delivered,9:40:34,12
938,3119,Delivered,14:32:52,6
939,7541,Delivered,20:6:25,14
940,712,Not Delivered,12:42:34,17
941,205,Not Delivered,0:0:16,12
942,4257,Delivered,22:14:2,23
943,3801,Not Delivered,16:6:49,29
944,3541,Not Delivered,8:19:17,1
945,3987,Not Delivered,1:28:56,2
946,5509,Not Delivered,18:56:20,17
947,7780,Delivered,0:46:29,4
948,5473,Delivered,21:42:43,31
949,3160,Delivered,8:19:42,27
950,5886,Not Delivered,12:44:54,30
951,5785,Delivered,22:29:12,31
952,4723,Delivered,23:18:59,34
953,5230,Delivered,21:34:34,15
954,2317,Delivered,7:45:33,32
955,577,Delivered,11:47:49,21
956,6171,Not Delivered,19:39:12,11
957,5563,Not Delivered,0:7:16,13
958,8756,Delivered,16:18:22,12
959,9420,Delivered,6:38:7,1
960,4878,Delivered,12:5:27,26
961,6542,Delivered,19:53:37,19
962,7195,Delivered,22:4:47,28
963,91,Not Delivered,4:56:23,29
964,4300,Delivered,11:16:37,17
965,9013,Not Delivered,1:35:9,2
966,7363,Delivered,12:48:34,20
967,2827,Not Delivered,8:27:40,2
968,7862,Delivered,10:27:33,7
969,7984,Delivered,16:23:50,9
970,1353,Not Delivered,13:22:52,3
971,8536,Not Delivered,11:22:54,21
972,3848,Delivered,10:52:41,2
973,5524,Delivered,4:21:35,25
974,1873,Not Delivered,16:3:10,29
975,7260,Not Delivered,12:42:38,12
976,8936,Delivered,15:55:19,4
977,2025,Delivered,15:20:3,17
978,3997,Delivered,20:32:3,7
979,1122,Not Delivered,5:18:37,33
980,9085,Not Delivered,21:28:32,10
981,662,Delivered,19:5:21,24
982,9268,Not Delivered,9:39:31,4
983,6690,Not Delivered,6:25:4,23
984,6472,Delivered,16:54:13,1
985,224,Delivered,4:20:42,34
986,6045,Delivered,11:20:27,3
987,8198,Not Delivered,7:55:23,12
988,3854,Not Delivered,20:45:19,34
989,1894,Not Delivered,21:30:15,4
990,4482,Delivered,13:12:38,6
991,2926,Not Delivered,20:3:41,26
992,2042,Not Delivered,19:39:23,20
993,1140,Delivered,5:44:1,24
994,2040,Delivered,20:49:28,15
995,2604,Delivered,15:17:16,16
996,5725,Not Delivered,16:30:54,1
997,7368,Not Delivered,2:37:28,20
998,6300,Not Delivered,6:31:41,1
999,5108,Not Delivered,18:26:38,1
1000,966,Not Delivered,3:19:46,7
1001,1343,Delivered,12:13:19,32
1002,1488,Not Delivered,12:30:22,12
1003,2639,Not Delivered,9:15:8,6
1004,6850,Not Delivered,2:35:36,23
1005,5506,Delivered,4:28:31,20
1006,328,Not Delivered,5:39:59,10
1007,1196,Delivered,14:29:8,27
1008,7751,Not Delivered,3:47:20,6
1009,3126,Delivered,5:2:8,13
1010,8543,Delivered,4:30:35,2
1011,5771,Delivered,15:43:39,6
1012,9514,Delivered,18:9:18,23
1013,5868,Delivered,12:18:27,5
1014,2327,Delivered,16:26:44,3
1015,1202,Delivered,23:32:15,11
1016,1048,Delivered,9:0:19,3
1017,4835,Delivered,18:50:56,26
1018,2393,Not Delivered,16:6:15,30
1019,4531,Not Delivered,12:59:52,16
1020,9747,Delivered,9:3:21,6
1021,3790,Delivered,13:1:11,31
1022,4249,Not Delivered,0:37:58,24
1023,1144,Delivered,21:26:30,18
1024,5183,Delivered,11:44:47,21
1025,9569,Not Delivered,4:55:23,7
1026,5762,Delivered,2:8:33,7
1027,4531,Delivered,19:21:2,27
1028,2817,Delivered,6:16:1,22
1029,6972,Delivered,9:56:30,17
1030,3723,Not Delivered,20:49:33,29
1031,5936,Delivered,12:35:1,27
1032,3186,Not Delivered,9:29:54,6
1033,3149,Delivered,4:33:47,27
1034,630,Delivered,6:36:15,3
1035,6837,Not Delivered,19:45:58,26
1036,2095,Not Delivered,16:39:27,7
1037,4785,Delivered,5:33:24,32
1038,9692,Delivered,22:6:15,6
1039,9943,Not Delivered,7:56:40,28
1040,5426,Not Delivered,14:46:1,24
1041,2383,Delivered,1:59:24,18
1042,3679,Delivered,7:2:18,21
1043,2584,Delivered,0:33:5,1
1044,7940,Delivered,14:58:47,10
1045,1855,Delivered,18:23:12,21
1046,4523,Delivered,17:38:37,28
1047,8969,Delivered,5:5:34,13
1048,3493,Delivered,3:16:32,14
1049,9159,Not Delivered,2:39:19,3
1050,3836,Delivered,8:26:44,24
1051,659,Delivered,5:34:22,32
1052,6239,Delivered,4:45:27,33
1053,7149,Delivered,4:19:54,9
1054,8150,Delivered,2:13:26,13
1055,2719,Delivered,11:10:23,32
1056,3826,Not Delivered,5:52:45,15
1057,8901,Delivered,0:6:2,21
1058,4699,Delivered,19:17:7,2
1059,2308,Not Delivered,10:0:46,26
1060,6813,Delivered,14:57:39,32
1061,8072,Not Delivered,15:28:20,31
1062,9855,Delivered,18:47:14,25
1063,3526,Delivered,23:21:54,13
1064,3448,Not Delivered,9:47:39,31
1065,3651,Delivered,20:26:24,34
1066,8524,Delivered,20:56:27,12
1067,4125,Delivered,0:33:26,26
1068,9211,Not Delivered,18:56:58,26
1069,2608,Delivered,14:15:55,6
1070,6484,Delivered,22:16:51,24
1071,3254,Not Delivered,14:13:58,23
1072,2736,Not Delivered,22:41:12,13
1073,1069,Delivered,15:43:41,10
1074,8321,Delivered,9:23:5,2
1075,26,Delivered,3:30:16,27
1076,9114,Delivered,15:55:33,9
1077,1987,Delivered,8:34:38,31
1078,3658,Delivered,8:34:35,5
1079,8003,Delivered,15:35:31,28
1080,2739,Not Delivered,15:14:24,17
1081,3842,Delivered,22:39:0,9
1082,4209,Not Delivered,8:36:32,21
1083,9919,Not Delivered,17:7:16,19
1084,8037,Delivered,22:21:16,16
1085,1231,Delivered,14:22:0,19
1086,1865,Delivered,14:42:45,19
1087,5305,Delivered,22:53:2,17
1088,3530,Not Delivered,18:7:56,25
1089,3099,Delivered,19:12:50,12
1090,9698,Not Delivered,21:21:42,3
1091,2663,Delivered,11:5:20,2
1092,1019,Not Delivered,10:2:16,6
1093,4129,Delivered,2:5:38,2
1094,5823,Delivered,13:55:12,5
1095,3977,Delivered,12:16:17,26
1096,6393,Not Delivered,11:0:17,2
1097,3154,Delivered,20:59:41,27
1098,6831,Delivered,13:32:51,21
1099,4514,Delivered,4:38:16,31
1100,8022,Delivered,3:19:36,24
1101,1211,Delivered,5:51:47,31
1102,7752,Not Delivered,0:41:33,18
1103,2585,Delivered,5:45:48,27
1104,8804,Delivered,20:23:47,33
1105,612,Delivered,3:51:3,8
1106,8049,Not Delivered,9:0:22,12
1107,908,Not Delivered,19:38:57,28
1108,7467,Not Delivered,2:20:15,34
1109,6809,Delivered,8:27:48,11
1110,7777,Delivered,18:42:32,3
1111,1602,Delivered,3:41:45,24
1112,6395,Not Delivered,21:32:14,34
1113,8855,Delivered,16:10:5,20
1114,7485,Delivered,11:31:47,19
1115,5663,Not Delivered,18:28:1,19
1116,2832,Not Delivered,22:12:44,15
1117,487,Delivered,0:26:59,8
1118,6020,Not Delivered,16:23:5,28
1119,3737,Not Delivered,0:36:24,20
1120,5374,Not Delivered,6:29:53,29
1121,4953,Not Delivered,9:7:6,12
1122,3695,Not Delivered,16:1:6,28
1123,8912,Not Delivered,9:11:48,28
1124,7880,Not Delivered,5:36:55,11
1125,2545,Delivered,8:22:48,32
1126,1955,Delivered,4:23:40,25
1127,4215,Delivered,1:19:7,10
1128,8968,Delivered,6:21:37,25
1129,3113,Delivered,8:58:4,26
1130,9191,Not Delivered,8:5:55,8
1131,7269,Not Delivered,6:22:49,6
1132,1680,Not Delivered,4:35:33,2
1133,2562,Delivered,9:12:40,25
1134,3899,Delivered,22:15:20,10
1135,7232,Delivered,20:40:17,19
1136,477,Not Delivered,22:22:34,26
1137,8809,Delivered,15:21:51,31
1138,304,Delivered,13:38:40,20
1139,9879,Not Delivered,8:38:5,34
1140,271,Not Delivered,10:41:56,5
1141,9771,Delivered,2:55:49,13
1142,3621,Delivered,8:54:9,34
1143,4753,Delivered,23:23:31,8
1144,3516,Not Delivered,5:17:25,7
1145,102,Delivered,12:13:34,4
1146,264,Delivered,23:23:49,18
1147,9709,Delivered,10:5:30,19
1148,5473,Delivered,5:54:48,31
1149,8569,Delivered,9:10:21,11
1150,1056,Not Delivered,8:59:14,27
1151,359,Not Delivered,22:14:18,2
1152,6176,Delivered,12:55:3,3
1153,7861,Not Delivered,9:15:10,27
1154,7647,Delivered,17:8:10,3
1155,5346,Delivered,22:23:27,28
1156,3224,Not Delivered,3:25:24,2
1157,4769,Delivered,23:36:22,11
1158,2350,Not Delivered,0:2:54,17
1159,9318,Delivered,7:20:38,2
1160,4951,Not Delivered,7:41:20,9
1161,4388,Delivered,5:48:49,29
1162,3200,Not Delivered,10:11:54,20
1163,8121,Not Delivered,5:33:17,27
1164,1779,Delivered,12:20:48,32
1165,7460,Not Delivered,11:8:55,33
1166,3991,Not Delivered,15:11:8,16
1167,3472,Not Delivered,6:1:33,9
1168,4023,Delivered,15:17:30,2
1169,3792,Not Delivered,20:17:1,23
1170,2926,Delivered,10:19:58,4
1171,7234,Not Delivered,3:10:22,20
1172,3286,Not Delivered,10:42:23,1
1173,1027,Delivered,13:18:7,19
1174,8609,Not Delivered,23:18:28,20
1175,4145,Not Delivered,11:30:13,30
1176,3291,Delivered,5:25:48,2
1177,1024,Not Delivered,15:54:20,5
1178,2265,Delivered,23:40:43,6
1179,1393,Not Delivered,1:4:53,23
1180,9284,Delivered,7:59:9,16
1181,261,Delivered,0:12:30,15
1182,2327,Not Delivered,2:9:39,23
1183,6128,Not Delivered,7:52:5,8
1184,3460,Delivered,14:19:32,21
1185,135,Delivered,9:13:35,2
1186,3662,Delivered,19:33:34,3
1187,4038,Not Delivered,13:12:18,12
1188,77,Not Delivered,3:7:57,32
1189,6696,Delivered,9:10:9,4
1190,1418,Delivered,4:6:50,31
1191,2204,Not Delivered,23:56:25,28
1192,7477,Not Delivered,10:18:8,16
1193,6008,Delivered,4:29:40,33
1194,7171,Not Delivered,0:13:17,33
1195,3655,Delivered,7:14:51,14
1196,3736,Not Delivered,6:2:35,4
1197,6294,Delivered,7:25:35,8
1198,3912,Delivered,20:57:39,22
1199,8627,Delivered,8:0:56,30
1200,7726,Delivered,11:49:13,10
1201,6124,Not Delivered,11:13:33,22
1202,9245,Delivered,18:57:2,26
1203,4854,Delivered,18:26:8,32
1204,99,Not Delivered,23:29:18,9
1205,5757,Not Delivered,10:27:12,16
1206,6417,Delivered,9:47:58,22
1207,1107,Delivered,14:11:6,3
1208,3870,Not Delivered,12:57:51,8
1209,338,Delivered,17:49:42,4
1210,5415,Not Delivered,0:1:29,14
1211,3558,Not Delivered,15:46:8,2
1212,6985,Not Delivered,10:26:54,6
1213,2382,Not Delivered,12:2:24,22
1214,1524,Delivered,6:19:5,9
1215,2090,Not Delivered,11:46:6,15
1216,2707,Not Delivered,20:6:47,5
1217,9625,Not Delivered,16:6:15,34
1218,1694,Not Delivered,18:0:57,11
1219,4317,Delivered,9:44:59,25
1220,4032,Not Delivered,22:18:35,15
1221,6302,Delivered,23:11:57,10
1222,9396,Not Delivered,23:7:52,12
1223,2634,Not Delivered,11:40:37,20
1224,3223,Not Delivered,0:0:24,21
1225,4263,Not Delivered,7:55:54,33
1226,7097,Delivered,20:15:50,7
1227,1211,Not Delivered,14:57:1,29
1228,7008,Delivered,20:50:34,34
1229,5525,Delivered,8:15:39,31
1230,2035,Not Delivered,7:54:27,7
1231,1646,Not Delivered,13:23:10,11
1232,8296,Delivered,9:53:19,5
1233,5116,Not Delivered,18:33:2,7
1234,473,Delivered,4:8:44,22
1235,4083,Not Delivered,2:59:17,17
1236,8812,Not Delivered,4:8:44,21
1237,3047,Not Delivered,11:3:39,21
1238,1822,Delivered,11:39:32,23
1239,2786,Not Delivered,19:34:40,19
1240,7695,Not Delivered,17:24:16,16
1241,3664,Delivered,2:13:1,1
1242,3997,Not Delivered,4:17:57,12
1243,5962,Delivered,18:42:56,5
1244,6991,Not Delivered,23:4:52,24
1245,160,Not Delivered,20:3:48,17
1246,9108,Delivered,5:32:44,22
1247,3881,Not Delivered,10:44:21,15
1248,5680,Delivered,18:50:30,21
1249,3102,Not Delivered,11:55:52,33
1250,1810,Not Delivered,8:54:27,21
1251,2192,Delivered,22:5:38,7
1252,1018,Not Delivered,2:52:29,29
1253,3854,Delivered,5:3:43,5
1254,8911,Not Delivered,17:12:14,4
1255,2756,Not Delivered,3:52:44,27
1256,8767,Not Delivered,6:7:50,18
1257,2744,Delivered,22:51:5,19
1258,8880,Not Delivered,21:19:35,3
1259,4284,Not Delivered,22:9:32,7
1260,198,Not Delivered,10:51:18,17
1261,9418,Not Delivered,2:47:13,5
1262,2099,Not Delivered,10:6:43,34
1263,9662,Not Delivered,17:12:44,33
1264,7905,Delivered,4:6:43,16
1265,5533,Not Delivered,14:0:18,7
1266,3872,Not Delivered,4:11:25,29
1267,8533,Delivered,9:15:53,28
1268,893,Not Delivered,16:18:58,15
1269,6316,Delivered,16:45:11,14
1270,7870,Delivered,16:23:37,16
1271,4292,Not Delivered,19:8:22,9
1272,1865,Delivered,8:37:22,26
1273,916,Delivered,22:57:1,24
1274,7540,Delivered,11:58:33,13
1275,1299,Delivered,12:55:15,34
1276,4752,Not Delivered,22:45:5,2
1277,3520,Delivered,0:26:7,30
1278,4579,Not Delivered,17:50:46,10
1279,4363,Not Delivered,9:52:38,4
1280,7606,Not Delivered,13:26:8,18
1281,527,Not Delivered,17:30:40,23
1282,2090,Not Delivered,10:38:24,32
1283,6672,Delivered,7:50:22,16
1284,7020,Not Delivered,18:1:23,3
1285,4406,Not Delivered,23:29:39,1
1286,3015,Delivered,23:41:54,19
1287,1913,Not Delivered,21:18:1,24
1288,7265,Not Delivered,17:34:28,24
1289,6629,Delivered,7:9:3,15
1290,7761,Not Delivered,18:49:42,17
1291,5189,Delivered,21:41:29,9
1292,7364,Not Delivered,9:11:24,10
1293,9864,Delivered,8:51:7,1
1294,5478,Not Delivered,1:4:17,11
1295,5008,Not Delivered,8:45:29,6
1296,6079,Not Delivered,9:8:31,23
1297,9400,Delivered,12:24:35,9
1298,8226,Not Delivered,20:29:6,33
1299,4086,Not Delivered,3:55:31,5
1300,1426,Delivered,23:38:28,2
1301,8151,Not Delivered,5:44:31,9
1302,583,Not Delivered,18:38:2,21
1303,7370,Not Delivered,19:57:29,14
1304,9153,Delivered,13:19:4,6
1305,7286,Not Delivered,10:3:17,8
1306,4093,Not Delivered,1:58:50,3
1307,7901,Not Delivered,7:42:32,4
1308,568,Delivered,9:17:42,31
1309,8220,Delivered,18:19:51,34
1310,530,Not Delivered,12:57:58,15
1311,5866,Delivered,18:20:40,31
1312,1305,Delivered,2:29:36,18
1313,3717,Not Delivered,11:47:58,13
1314,9883,Not Delivered,18:1:26,10
1315,2219,Delivered,21:27:44,12
1316,8488,Not Delivered,9:40:11,19
1317,878,Delivered,21:31:46,9
1318,5132,Delivered,22:12:24,18
1319,4089,Delivered,11:17:4,24
1320,500,Not Delivered,18:33:22,13
1321,9733,Delivered,15:17:42,12
1322,6733,Delivered,10:47:17,14
1323,4171,Not Delivered,4:48:20,21
1324,694,Not Delivered,9:18:56,25
1325,1550,Delivered,15:17:31,28
1326,4902,Delivered,7:11:24,29
1327,5526,Not Delivered,20:31:18,12
1328,3806,Not Delivered,19:17:32,26
1329,5137,Delivered,14:51:48,12
1330,2317,Delivered,3:25:23,21
1331,9363,Delivered,2:52:2,6
1332,9698,Delivered,12:50:56,16
1333,5167,Not Delivered,22:37:42,15
1334,7636,Delivered,12:14:36,8
1335,1411,Not Delivered,5:18:0,23
1336,9576,Delivered,16:3:2,30
1337,6920,Delivered,18:47:19,28
1338,9861,Delivered,13:43:56,17
1339,4680,Not Delivered,7:45:38,18
1340,2117,Not Delivered,6:19:3,26
1341,3736,Not Delivered,22:10:20,18
1342,879,Not Delivered,13:50:46,12
1343,2002,Not Delivered,12:28:57,1
1344,7855,Not Delivered,15:56:47,6
1345,3970,Delivered,21:10:58,7
1346,556,Delivered,22:38:33,10
1347,6856,Delivered,8:9:25,19
1348,5059,Delivered,23:6:21,14
1349,9254,Not Delivered,11:27:16,16
1350,8551,Delivered,11:38:16,25
1351,6360,Not Delivered,2:33:45,23
1352,169,Delivered,21:1:13,34
1353,2713,Delivered,15:24:49,12
1354,8990,Delivered,16:45:5,30
1355,3683,Delivered,13:1:21,10
1356,312,Delivered,0:41:37,13
1357,9576,Not Delivered,16:30:30,25
1358,2583,Delivered,2:16:44,15
1359,3843,Not Delivered,8:18:30,11
1360,2550,Delivered,9:36:20,28
1361,3029,Not Delivered,10:5:30,34
1362,8422,Not Delivered,13:44:35,26
1363,1130,Not Delivered,10:25:39,5
1364,1693,Delivered,1:17:33,18
1365,1628,Not Delivered,11:3:44,7
1366,262,Not Delivered,20:33:16,24
1367,591,Delivered,21:22:17,24
1368,1420,Delivered,0:37:48,16
1369,2810,Not Delivered,18:5:4,19
1370,3474,Delivered,2:27:4,34
1371,5962,Delivered,22:35:16,30
1372,4368,Delivered,11:30:52,28
1373,3047,Not Delivered,22:38:45,16
1374,8742,Not Delivered,17:30:38,34
1375,6501,Delivered,1:48:18,19
1376,1824,Delivered,2:8:20,21
1377,6954,Delivered,22:44:21,6
1378,1302,Delivered,5:46:4,26
1379,2635,Delivered,13:50:12,13
1380,6978,Not Delivered,12:4:48,11
1381,7431,Not Delivered,6:18:33,5
1382,991,Not Delivered,5:40:48,23
1383,1499,Not Delivered,13:28:46,5
1384,4108,Delivered,15:22:17,6
1385,7607,Delivered,4:16:24,21
1386,5202,Delivered,11:8:43,28
1387,7396,Delivered,15:33:3,7
1388,3442,Not Delivered,22:45:9,24
1389,702,Delivered,14:4:3,25
1390,7187,Not Delivered,5:29:18,13
1391,4192,Delivered,5:6:8,26
1392,9684,Delivered,11:46:6,21
1393,6063,Not Delivered,21:24:8,26
1394,1128,Not Delivered,0:18:17,4
1395,7864,Delivered,16:19:59,10
1396,495,Delivered,6:48:48,5
1397,5330,Not Delivered,2:13:8,30
1398,9902,Not Delivered,23:3:36,14
1399,2360,Not Delivered,20:23:49,29
1400,2591,Not Delivered,12:59:48,13
1401,4580,Delivered,0:34:5,7
1402,856,Delivered,20:10:48,14
1403,6148,Not Delivered,2:25:22,7
1404,4976,Delivered,10:46:55,18
1405,2632,Not Delivered,16:10:21,30
