order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
415,30,20,Burger,2023-12-17,21:08:21,Not Fulfilled,794
416,28,4,Pasta,2023-05-14,04:22:02,Completed,211
417,7,11,Pizza,2023-11-18,22:47:09,Completed,527
418,6,55,Chole Bhature,2023-05-28,23:31:21,Completed,376
419,31,6,Biryani,2023-11-23,01:49:09,Completed,562
420,15,62,Paneer Butter Masala,2023-04-10,23:27:51,Not Fulfilled,370
421,14,33,Chole Bhature,2023-09-20,00:23:28,Completed,543
422,6,30,Dosa,2023-03-08,07:23:51,Completed,550
423,10,27,Burger,2023-03-31,02:02:12,Not Fulfilled,455
424,23,64,Pizza,2023-11-15,12:40:05,Completed,597
425,14,34,Biryani,2023-11-30,03:02:15,Completed,251
426,2,71,Shawarma,2023-06-02,21:50:54,Not Fulfilled,415
427,13,2,Paneer Butter Masala,2023-01-07,07:00:43,Completed,580
428,3,48,Chole Bhature,2023-06-11,01:14:29,Completed,511
429,18,71,Burger,2023-05-11,23:22:45,Not Fulfilled,671
430,30,12,Paneer Butter Masala,2023-03-19,14:47:52,Completed,333
431,29,59,Chole Bhature,2023-10-08,09:33:42,Completed,220
432,10,42,Burger,2023-07-16,04:17:32,Not Fulfilled,235
433,20,21,Burger,2023-10-07,22:50:42,Completed,387
434,13,41,Chole Bhature,2023-11-21,16:49:53,Not Fulfilled,231
435,22,64,Burger,2023-03-19,02:14:17,Completed,227
436,22,22,Burger,2023-11-19,23:19:57,Completed,632
437,24,1,Pizza,2023-05-23,00:55:39,Completed,479
438,13,9,Pasta,2023-03-07,17:25:13,Completed,275
439,23,65,Paneer Butter Masala,2023-02-19,18:39:03,Not Fulfilled,150
440,15,34,Pasta,2023-08-06,14:34:17,Completed,233
441,22,31,Pizza,2023-02-02,03:28:30,Not Fulfilled,719
442,20,7,Burger,2023-07-18,04:32:14,Completed,178
443,10,43,Pizza,2023-06-03,19:54:03,Completed,669
444,4,33,Chole Bhature,2023-01-06,02:27:34,Completed,266
445,13,44,Dosa,2023-01-17,06:16:31,Not Fulfilled,300
446,2,42,Dosa,2023-04-19,06:49:39,Completed,506
447,1,8,Pizza,2023-05-05,15:41:20,Completed,190
448,11,61,Pizza,2023-12-20,05:31:00,Completed,466
449,13,67,Biryani,2023-07-29,18:50:35,Not Fulfilled,780
450,25,34,Burger,2023-04-05,12:58:17,Not Fulfilled,379
451,1,55,Biryani,2023-08-18,18:26:42,Completed,673
452,23,44,Chole Bhature,2023-12-10,14:24:24,Completed,733
453,31,10,Pizza,2023-11-09,18:48:14,Not Fulfilled,610
454,26,30,Pasta,2023-07-12,21:00:23,Completed,490
455,14,66,Burger,2023-03-04,09:07:29,Completed,354
456,17,6,Shawarma,2023-10-19,05:34:11,Completed,407
457,2,21,Pasta,2023-11-11,05:35:12,Not Fulfilled,534
458,24,57,Paneer Butter Masala,2023-12-20,02:44:19,Not Fulfilled,413
459,19,29,Dosa,2023-04-25,10:43:28,Not Fulfilled,775
460,15,49,Dosa,2023-04-15,16:54:47,Completed,277
461,13,31,Shawarma,2023-06-07,09:34:10,Completed,214
462,25,9,Paneer Butter Masala,2023-09-03,11:32:35,Not Fulfilled,244
463,13,47,Pasta,2023-05-01,09:04:46,Completed,783
464,3,18,Chole Bhature,2023-10-15,09:44:52,Not Fulfilled,482
465,1,49,Shawarma,2023-07-15,07:07:22,Completed,527
466,1,8,Pasta,2023-04-23,08:15:12,Not Fulfilled,656
467,6,55,Dosa,2023-03-16,11:12:26,Completed,219
468,31,34,Shawarma,2023-06-14,18:40:30,Not Fulfilled,640
469,20,57,Chole Bhature,2023-04-30,01:15:50,Not Fulfilled,393
470,29,18,Paneer Butter Masala,2023-03-27,01:53:08,Completed,608
471,8,46,Shawarma,2023-04-06,17:23:15,Completed,599
472,13,41,Chole Bhature,2023-01-18,23:06:45,Not Fulfilled,660
473,22,58,Shawarma,2023-12-18,21:57:40,Not Fulfilled,471
474,31,69,Chole Bhature,2023-11-04,08:11:29,Completed,593
475,2,13,Pasta,2023-11-25,19:18:36,Not Fulfilled,161
476,2,70,Pasta,2023-11-02,08:25:28,Not Fulfilled,545
477,30,31,Paneer Butter Masala,2023-01-14,19:43:20,Completed,337
478,33,10,Pizza,2023-11-15,06:22:03,Not Fulfilled,214
479,25,61,Pasta,2023-09-15,06:16:12,Completed,513
480,4,34,Dosa,2023-12-23,14:41:14,Not Fulfilled,450
481,4,28,Pasta,2023-09-03,23:59:12,Completed,648
482,8,47,Shawarma,2023-05-30,20:41:48,Not Fulfilled,206
483,5,65,Pizza,2023-09-29,07:41:06,Not Fulfilled,313
484,28,34,Chole Bhature,2023-05-03,03:07:11,Completed,704
485,22,28,Chole Bhature,2023-09-18,09:20:29,Completed,531
486,32,42,Burger,2023-11-18,16:25:09,Not Fulfilled,718
487,20,29,Dosa,2023-01-22,17:41:02,Completed,729
488,15,8,Paneer Butter Masala,2023-10-04,17:49:36,Not Fulfilled,201
489,32,9,Burger,2023-11-30,02:05:51,Not Fulfilled,754
490,11,66,Biryani,2023-04-13,11:23:25,Completed,754
491,1,51,Pasta,2023-03-30,16:55:59,Not Fulfilled,782
492,21,55,Chole Bhature,2023-04-23,04:55:24,Not Fulfilled,320
493,10,15,Pasta,2023-09-13,05:42:13,Completed,758
494,23,11,Chole Bhature,2023-11-15,06:45:10,Not Fulfilled,768
495,20,24,Biryani,2023-04-03,21:27:49,Not Fulfilled,464
496,24,47,Shawarma,2023-10-23,03:43:10,Completed,162
497,31,9,Pasta,2023-08-16,17:12:27,Not Fulfilled,660
498,16,22,Biryani,2023-06-22,14:03:05,Completed,239
499,25,37,Burger,2023-09-01,13:38:21,Completed,388
500,33,12,Shawarma,2023-03-03,13:23:09,Completed,542
501,21,44,Pasta,2023-10-16,04:38:30,Completed,482
502,23,48,Dosa,2023-12-08,11:03:46,Completed,264
503,25,27,Pizza,2023-08-27,13:01:34,Not Fulfilled,341
504,27,17,Biryani,2023-09-20,12:59:03,Not Fulfilled,226
505,16,66,Dosa,2023-11-30,11:07:19,Not Fulfilled,388
506,17,9,Burger,2023-10-26,15:47:18,Not Fulfilled,435
507,16,57,Paneer Butter Masala,2023-01-01,03:49:35,Completed,634
508,15,34,Paneer Butter Masala,2023-08-12,00:37:44,Completed,459
509,24,38,Pizza,2023-10-12,13:22:08,Completed,241
510,8,23,Dosa,2023-10-23,19:16:01,Not Fulfilled,585
511,33,39,Burger,2023-03-07,22:07:01,Not Fulfilled,450
512,18,58,Dosa,2023-06-14,01:11:45,Not Fulfilled,189
513,29,68,Shawarma,2023-12-19,23:00:11,Completed,594
514,16,54,Dosa,2023-07-21,17:07:26,Not Fulfilled,667
515,27,68,Chole Bhature,2023-04-03,09:49:45,Completed,499
516,4,21,Shawarma,2023-04-05,21:08:02,Completed,662
517,15,70,Pasta,2023-12-16,21:56:13,Completed,384
518,12,20,Biryani,2023-01-04,02:34:05,Not Fulfilled,786
519,7,67,Paneer Butter Masala,2023-09-17,11:11:53,Not Fulfilled,570
520,4,7,Biryani,2023-12-06,01:15:49,Completed,699
521,20,25,Pizza,2023-02-18,21:09:04,Completed,260
522,26,8,Biryani,2023-05-27,01:33:26,Not Fulfilled,290
523,4,45,Biryani,2023-12-17,10:10:45,Not Fulfilled,767
524,21,54,Biryani,2023-10-06,21:14:58,Completed,552
525,32,33,Paneer Butter Masala,2023-05-18,08:37:28,Not Fulfilled,298
526,18,22,Burger,2023-10-31,14:18:41,Completed,256
527,10,57,Biryani,2023-06-30,13:48:17,Not Fulfilled,329
528,16,56,Shawarma,2023-07-16,00:59:24,Not Fulfilled,443
529,29,19,Paneer Butter Masala,2023-12-23,22:54:43,Not Fulfilled,415
530,19,35,Biryani,2023-01-11,19:58:00,Completed,661
531,21,32,Shawarma,2023-08-16,17:52:40,Not Fulfilled,419
532,14,36,Chole Bhature,2023-03-03,01:08:08,Not Fulfilled,540
533,29,5,Paneer Butter Masala,2023-09-04,11:43:06,Not Fulfilled,587
534,2,37,Pasta,2023-12-04,07:15:14,Completed,798
535,18,11,Dosa,2023-08-05,10:52:37,Completed,452
536,33,32,Pizza,2023-02-09,23:20:36,Not Fulfilled,390
537,12,35,Biryani,2023-02-21,11:45:50,Not Fulfilled,650
538,32,34,Biryani,2023-11-21,03:39:51,Not Fulfilled,646
539,29,14,Shawarma,2023-04-01,09:55:12,Not Fulfilled,313
540,4,32,Pasta,2023-07-20,10:35:11,Not Fulfilled,792
541,17,14,Biryani,2023-03-10,07:33:42,Completed,562
542,27,24,Chole Bhature,2023-05-30,04:08:48,Not Fulfilled,574
543,2,49,Pizza,2023-11-09,09:03:52,Not Fulfilled,693
544,18,59,Pizza,2023-04-10,23:35:27,Not Fulfilled,606
545,18,62,Paneer Butter Masala,2023-06-19,20:04:32,Completed,416
546,29,8,Paneer Butter Masala,2023-08-21,18:56:19,Not Fulfilled,484
547,20,6,Pasta,2023-06-13,19:20:41,Not Fulfilled,690
548,2,34,Paneer Butter Masala,2023-08-28,06:34:41,Completed,356
549,4,17,Dosa,2023-05-11,22:20:49,Not Fulfilled,692
550,5,52,Burger,2023-06-18,01:19:09,Not Fulfilled,448
551,31,60,Chole Bhature,2023-03-31,15:20:49,Completed,526
552,24,58,Biryani,2023-01-17,09:53:59,Completed,531
553,6,55,Pizza,2023-07-23,14:04:54,Not Fulfilled,240
554,27,54,Shawarma,2023-11-04,08:00:21,Completed,672
555,23,7,Paneer Butter Masala,2023-06-07,05:46:10,Completed,488
556,23,53,Pizza,2023-07-12,15:43:36,Not Fulfilled,229
557,18,25,Paneer Butter Masala,2023-12-28,10:00:33,Completed,705
558,32,4,Shawarma,2023-12-19,14:31:36,Completed,604
559,23,25,Biryani,2023-08-22,12:15:22,Completed,481
560,27,23,Burger,2023-02-08,16:50:49,Not Fulfilled,485
561,22,38,Paneer Butter Masala,2023-02-09,15:05:42,Completed,407
562,20,5,Burger,2023-04-15,02:56:39,Completed,798
563,33,16,Pasta,2023-03-27,00:08:18,Not Fulfilled,292
564,1,62,Pizza,2023-10-13,11:31:38,Completed,364
565,11,71,Pasta,2023-07-26,00:28:35,Completed,192
566,31,11,Paneer Butter Masala,2023-12-22,00:25:48,Not Fulfilled,249
567,24,55,Pasta,2023-10-08,19:21:56,Completed,431
568,15,7,Paneer Butter Masala,2023-07-11,13:41:05,Completed,640
569,29,12,Dosa,2023-01-08,15:43:45,Completed,179
570,28,58,Chole Bhature,2023-05-08,01:37:04,Completed,287
571,1,40,Burger,2023-08-31,20:00:06,Completed,501
572,22,13,Biryani,2023-06-18,09:42:44,Not Fulfilled,323
573,12,28,Biryani,2023-08-03,18:21:10,Not Fulfilled,700
574,12,5,Dosa,2023-06-26,13:56:54,Not Fulfilled,706
575,26,40,Burger,2023-08-31,16:50:50,Completed,582
576,28,20,Pizza,2023-09-20,12:53:34,Not Fulfilled,312
577,20,69,Pizza,2023-09-17,01:10:50,Completed,756
578,12,4,Pasta,2023-08-11,23:56:36,Not Fulfilled,590
579,1,51,Burger,2023-10-12,13:51:29,Not Fulfilled,681
580,13,67,Burger,2023-12-01,16:12:21,Completed,243
581,18,26,Chole Bhature,2023-08-23,11:39:56,Not Fulfilled,622
582,15,4,Dosa,2023-09-12,18:51:24,Not Fulfilled,793
583,31,35,Paneer Butter Masala,2023-05-07,02:58:20,Not Fulfilled,351
584,27,50,Chole Bhature,2023-02-24,10:17:41,Completed,721
585,4,65,Pasta,2023-10-17,15:02:01,Completed,549
586,28,17,Pasta,2023-01-08,09:02:05,Not Fulfilled,527
587,29,18,Chole Bhature,2023-11-26,20:15:46,Not Fulfilled,201
588,27,67,Dosa,2023-06-24,15:55:36,Not Fulfilled,769
589,31,10,Pizza,2023-03-18,18:50:30,Not Fulfilled,483
590,29,68,Chole Bhature,2023-09-19,08:58:37,Completed,174
591,23,30,Burger,2023-03-27,05:37:42,Not Fulfilled,469
592,32,25,Dosa,2023-11-10,21:25:37,Not Fulfilled,185
593,31,46,Biryani,2023-07-24,03:17:20,Completed,791
594,24,19,Paneer Butter Masala,2023-01-19,07:51:09,Not Fulfilled,734
595,24,34,Dosa,2023-02-09,09:15:13,Completed,553
596,29,63,Chole Bhature,2023-11-10,19:46:20,Not Fulfilled,253
597,25,4,Burger,2023-05-26,11:33:31,Completed,482
598,20,20,Pasta,2023-05-25,13:41:42,Completed,683
599,15,68,Burger,2023-03-14,00:12:59,Completed,443
600,3,68,Chole Bhature,2023-12-08,14:37:28,Not Fulfilled,558
601,21,10,Paneer Butter Masala,2023-04-02,17:23:57,Not Fulfilled,605
602,28,48,Burger,2023-06-15,12:37:52,Completed,267
603,5,54,Burger,2023-01-31,05:48:48,Completed,528
604,2,21,Pizza,2023-03-21,07:40:00,Completed,763
605,3,56,Biryani,2023-04-01,05:44:20,Not Fulfilled,569
606,1,66,Pasta,2023-05-26,18:33:53,Completed,532
607,28,23,Chole Bhature,2023-03-20,08:52:50,Completed,353
608,6,63,Dosa,2023-10-06,01:55:26,Completed,168
609,21,47,Chole Bhature,2023-03-15,03:13:00,Not Fulfilled,545
610,26,11,Burger,2023-11-08,06:57:42,Completed,370
611,29,5,Shawarma,2023-01-23,07:05:35,Not Fulfilled,604
612,15,17,Pasta,2023-01-14,04:38:01,Completed,439
613,32,29,Pizza,2023-03-09,19:20:34,Completed,698
614,6,46,Pizza,2023-05-08,01:56:57,Not Fulfilled,718
615,12,68,Chole Bhature,2023-02-20,15:44:22,Completed,627
616,14,13,Biryani,2023-01-06,21:21:19,Not Fulfilled,788
617,5,67,Shawarma,2023-12-19,11:34:32,Not Fulfilled,376
618,24,25,Pasta,2023-12-06,17:14:32,Not Fulfilled,250
619,17,36,Biryani,2023-04-13,08:38:50,Completed,699
620,33,22,Dosa,2023-04-18,04:47:27,Completed,287
621,19,16,Pasta,2023-10-11,04:13:36,Completed,203
622,24,66,Burger,2023-08-12,05:51:09,Not Fulfilled,297
623,19,44,Dosa,2023-03-22,14:37:27,Not Fulfilled,300
624,12,28,Dosa,2023-08-21,23:31:45,Not Fulfilled,485
625,19,28,Pasta,2023-10-07,00:00:24,Completed,304
626,6,54,Shawarma,2023-09-02,14:24:17,Not Fulfilled,633
627,2,50,Dosa,2023-12-31,08:21:51,Completed,525
628,2,41,Pizza,2023-10-06,04:20:52,Completed,315
629,24,6,Shawarma,2023-08-19,11:57:59,Completed,415
630,5,42,Pasta,2023-11-17,00:32:15,Completed,702
631,20,38,Pizza,2023-10-08,23:34:09,Not Fulfilled,383
632,30,23,Shawarma,2023-10-09,05:42:06,Completed,665
633,18,18,Burger,2023-01-13,11:45:28,Not Fulfilled,582
634,3,65,Dosa,2023-10-17,06:51:14,Not Fulfilled,444
635,14,39,Chole Bhature,2023-10-06,01:48:51,Completed,425
636,4,17,Shawarma,2023-09-30,17:43:45,Not Fulfilled,751
637,24,5,Pasta,2023-11-22,10:48:38,Not Fulfilled,466
638,16,28,Paneer Butter Masala,2023-10-17,07:17:08,Completed,710
639,7,19,Dosa,2023-01-07,16:56:17,Completed,465
640,23,68,Paneer Butter Masala,2023-06-18,20:55:26,Not Fulfilled,528
641,9,67,Burger,2023-05-05,15:37:24,Completed,485
642,33,34,Pasta,2023-11-30,05:05:20,Not Fulfilled,692
643,26,70,Biryani,2023-06-20,15:09:56,Not Fulfilled,423
644,32,48,Paneer Butter Masala,2023-12-20,02:31:48,Completed,430
645,10,66,Chole Bhature,2023-01-01,13:57:38,Completed,201
646,13,12,Dosa,2023-10-18,21:52:48,Completed,373
647,19,37,Chole Bhature,2023-04-07,03:31:13,Not Fulfilled,703
648,30,67,Shawarma,2023-07-26,17:25:38,Not Fulfilled,513
649,5,19,Chole Bhature,2023-01-18,02:21:28,Completed,362
650,14,36,Dosa,2023-04-13,09:41:45,Not Fulfilled,631
651,21,45,Biryani,2023-06-04,04:27:24,Not Fulfilled,254
652,33,30,Dosa,2023-03-10,15:40:53,Not Fulfilled,587
653,20,32,Biryani,2023-11-26,09:19:34,Not Fulfilled,503
654,25,23,Pasta,2023-05-20,08:26:09,Not Fulfilled,591
655,1,52,Shawarma,2023-11-15,12:49:07,Not Fulfilled,194
656,28,34,Shawarma,2023-10-26,16:17:56,Completed,353
657,1,8,Dosa,2023-04-25,20:07:49,Completed,680
658,22,37,Pasta,2023-04-28,23:18:06,Not Fulfilled,372
659,27,39,Shawarma,2023-01-15,20:44:35,Completed,470
660,1,50,Shawarma,2023-10-06,10:01:08,Completed,558
661,28,24,Burger,2023-09-14,17:03:12,Completed,327
662,9,29,Chole Bhature,2023-07-29,15:41:16,Completed,286
663,18,44,Dosa,2023-09-12,01:32:19,Completed,687
664,8,53,Chole Bhature,2023-11-27,07:06:16,Completed,319
665,5,70,Pizza,2023-04-20,12:49:25,Completed,197
666,29,31,Chole Bhature,2023-10-11,08:58:54,Not Fulfilled,786
667,31,46,Pasta,2023-11-02,19:31:17,Completed,540
668,33,53,Shawarma,2023-03-16,15:39:59,Not Fulfilled,473
669,32,67,Paneer Butter Masala,2023-11-23,19:39:53,Not Fulfilled,365
670,18,38,Pasta,2023-05-14,14:40:52,Not Fulfilled,372
671,7,22,Pasta,2023-03-05,06:37:00,Not Fulfilled,310
672,27,6,Chole Bhature,2023-05-30,16:23:47,Not Fulfilled,270
673,19,71,Burger,2023-10-08,13:55:50,Completed,515
674,29,51,Dosa,2023-07-26,15:24:13,Not Fulfilled,268
675,13,45,Dosa,2023-12-16,13:47:22,Completed,153
676,9,65,Pizza,2023-12-16,14:01:15,Not Fulfilled,776
677,5,71,Burger,2023-06-07,19:34:43,Completed,219
678,14,8,Pizza,2023-04-17,15:26:51,Not Fulfilled,563
679,5,29,Burger,2023-10-03,05:34:54,Not Fulfilled,764
680,15,55,Pasta,2023-03-06,13:51:36,Completed,348
681,11,33,Paneer Butter Masala,2023-04-22,15:45:34,Not Fulfilled,348
682,9,22,Dosa,2023-05-19,00:28:22,Not Fulfilled,609
683,1,37,Shawarma,2023-10-30,22:33:50,Not Fulfilled,442
684,4,1,Burger,2023-05-09,14:04:58,Completed,222
685,19,46,Biryani,2023-03-30,22:48:46,Not Fulfilled,425
686,7,62,Pizza,2023-10-26,23:07:34,Not Fulfilled,360
687,30,32,Chole Bhature,2023-12-25,14:36:11,Completed,355
688,20,56,Pasta,2023-06-11,18:37:42,Not Fulfilled,412
689,17,40,Biryani,2023-05-19,22:10:03,Not Fulfilled,515
690,17,42,Pasta,2023-06-04,19:02:32,Completed,257
691,2,40,Chole Bhature,2023-05-25,18:00:50,Completed,545
692,24,11,Biryani,2023-07-14,14:16:02,Completed,595
693,2,25,Shawarma,2023-01-08,07:36:29,Completed,156
694,11,23,Burger,2023-05-10,17:11:45,Not Fulfilled,311
695,18,35,Chole Bhature,2023-05-18,05:57:55,Not Fulfilled,161
696,30,17,Pasta,2023-04-10,21:08:25,Completed,214
697,12,8,Biryani,2023-09-02,00:49:24,Not Fulfilled,674
698,10,36,Chole Bhature,2023-01-22,15:50:04,Not Fulfilled,331
699,15,43,Shawarma,2023-12-08,05:01:56,Not Fulfilled,492
700,17,32,Pizza,2023-09-29,03:48:55,Completed,367
701,4,26,Shawarma,2023-07-28,15:14:19,Not Fulfilled,732
702,16,25,Paneer Butter Masala,2023-02-27,17:39:12,Not Fulfilled,156
703,3,7,Paneer Butter Masala,2023-06-15,23:36:02,Not Fulfilled,345
704,22,46,Paneer Butter Masala,2023-12-30,17:37:30,Completed,216
705,32,41,Biryani,2023-05-06,10:55:17,Not Fulfilled,543
706,14,44,Pizza,2023-01-26,05:34:55,Not Fulfilled,750
707,25,68,Biryani,2023-12-04,12:50:57,Not Fulfilled,258
708,21,66,Pizza,2023-01-29,20:19:06,Completed,735
709,23,57,Burger,2023-05-24,13:13:11,Completed,216
710,9,8,Pizza,2023-12-25,13:30:08,Not Fulfilled,782
711,29,19,Dosa,2023-03-27,15:09:46,Completed,569
712,21,66,Dosa,2023-07-26,13:23:08,Not Fulfilled,357
713,4,28,Dosa,2023-04-14,00:22:59,Not Fulfilled,231
714,32,28,Pasta,2023-03-05,04:45:03,Not Fulfilled,181
715,33,50,Dosa,2023-12-27,00:16:58,Not Fulfilled,695
716,25,13,Biryani,2023-02-20,23:53:42,Not Fulfilled,591
717,31,49,Biryani,2023-05-22,08:39:16,Not Fulfilled,403
718,31,22,Biryani,2023-10-10,17:36:50,Completed,592
719,26,68,Biryani,2023-09-03,16:08:45,Not Fulfilled,600
720,15,51,Pizza,2023-10-01,08:11:46,Completed,457
721,20,20,Pizza,2023-10-03,11:37:17,Completed,467
722,30,58,Chole Bhature,2023-10-06,17:14:44,Not Fulfilled,586
723,20,67,Dosa,2024-01-01,08:48:18,Not Fulfilled,348
724,19,8,Pizza,2023-01-25,02:24:13,Completed,200
725,20,19,Pizza,2023-05-19,10:42:33,Completed,507
726,27,29,Shawarma,2023-10-16,13:17:30,Completed,540
727,18,57,Pizza,2023-05-28,20:01:39,Completed,405
728,6,23,Paneer Butter Masala,2023-08-16,07:16:43,Completed,717
729,8,27,Paneer Butter Masala,2023-09-07,10:36:17,Not Fulfilled,496
730,19,32,Burger,2023-07-28,13:00:21,Completed,297
731,12,28,Pasta,2023-08-09,20:43:48,Not Fulfilled,311
732,31,59,Shawarma,2023-03-07,01:39:30,Not Fulfilled,478
733,32,49,Shawarma,2023-08-12,19:30:25,Completed,172
734,19,42,Pasta,2023-07-24,11:17:13,Completed,157
735,16,33,Paneer Butter Masala,2023-10-27,01:28:49,Completed,152
736,11,27,Paneer Butter Masala,2023-07-04,01:39:16,Completed,680
737,16,24,Chole Bhature,2023-11-29,21:46:57,Completed,453
738,2,69,Pasta,2023-09-20,05:25:09,Completed,508
739,15,39,Pasta,2023-06-09,19:47:54,Completed,499
740,1,12,Shawarma,2023-03-03,10:35:13,Completed,790
741,19,32,Dosa,2023-03-08,07:54:50,Not Fulfilled,633
742,17,30,Chole Bhature,2023-10-21,18:24:02,Completed,294
743,9,35,Pizza,2023-07-28,08:30:56,Completed,282
744,14,69,Pasta,2023-04-26,21:19:46,Not Fulfilled,355
745,22,37,Pasta,2023-05-22,06:18:02,Not Fulfilled,330
746,4,20,Biryani,2023-06-05,07:59:50,Not Fulfilled,730
747,10,42,Dosa,2023-10-29,13:51:18,Not Fulfilled,499
748,2,7,Shawarma,2023-12-30,16:06:19,Not Fulfilled,779
749,24,11,Dosa,2023-05-03,09:34:34,Not Fulfilled,410
750,16,18,Biryani,2023-03-26,20:06:13,Completed,662
751,16,64,Paneer Butter Masala,2023-01-21,20:21:03,Completed,687
752,32,4,Chole Bhature,2023-05-21,05:34:22,Not Fulfilled,566
753,25,60,Chole Bhature,2023-03-08,07:17:42,Not Fulfilled,663
754,19,14,Burger,2023-09-20,12:32:51,Not Fulfilled,286
755,30,53,Chole Bhature,2023-05-10,09:42:06,Completed,206
756,16,40,Biryani,2023-03-17,16:14:51,Not Fulfilled,260
757,2,30,Pizza,2023-10-20,05:26:40,Completed,436
758,1,43,Pasta,2023-05-18,21:17:04,Not Fulfilled,374
759,12,36,Pasta,2023-06-24,17:48:36,Not Fulfilled,459
760,16,37,Pizza,2023-05-18,07:42:32,Completed,727
761,12,70,Biryani,2023-06-01,08:55:40,Not Fulfilled,413
762,7,2,Dosa,2023-09-11,16:46:40,Not Fulfilled,566
763,30,10,Burger,2023-05-18,17:52:55,Not Fulfilled,578
764,25,53,Biryani,2023-12-26,14:04:22,Not Fulfilled,301
765,32,38,Biryani,2023-09-08,16:59:14,Not Fulfilled,216
766,28,62,Chole Bhature,2023-12-05,14:00:42,Completed,714
767,24,46,Chole Bhature,2023-01-24,23:23:04,Not Fulfilled,766
768,19,55,Pasta,2023-10-28,18:38:33,Completed,470
769,12,55,Shawarma,2023-02-12,14:05:08,Completed,474
770,29,43,Paneer Butter Masala,2023-09-20,21:28:29,Not Fulfilled,719
771,21,8,Burger,2023-04-25,17:25:54,Not Fulfilled,403
772,31,28,Burger,2023-08-07,14:59:27,Not Fulfilled,767
773,10,14,Shawarma,2023-08-27,11:27:29,Completed,366
774,23,6,Dosa,2023-11-05,20:51:21,Not Fulfilled,552
775,9,53,Paneer Butter Masala,2023-12-05,15:58:00,Completed,437
776,3,28,Chole Bhature,2023-06-03,01:00:39,Not Fulfilled,720
777,22,62,Shawarma,2023-04-13,11:01:26,Not Fulfilled,707
778,11,52,Pizza,2023-03-30,00:18:45,Completed,740
779,17,64,Burger,2023-06-23,20:05:11,Completed,440
780,32,6,Burger,2023-04-05,21:31:29,Completed,197
781,13,9,Pizza,2023-05-24,18:42:06,Not Fulfilled,727
782,19,71,Shawarma,2023-08-14,11:53:36,Completed,731
783,11,6,Pasta,2023-01-13,23:43:40,Completed,511
784,7,23,Pizza,2023-08-28,12:39:35,Not Fulfilled,166
785,14,43,Pasta,2023-09-07,06:17:39,Completed,550
786,4,41,Pizza,2023-12-03,02:21:47,Completed,157
787,18,16,Shawarma,2023-05-06,08:03:13,Completed,395
788,28,42,Chole Bhature,2023-11-01,07:19:43,Not Fulfilled,576
789,17,16,Pizza,2023-04-17,15:30:31,Not Fulfilled,588
790,12,38,Chole Bhature,2023-10-13,13:11:39,Not Fulfilled,583
791,33,61,Pasta,2023-05-16,20:14:26,Completed,413
792,19,51,Biryani,2023-01-05,05:16:08,Not Fulfilled,677
793,26,10,Dosa,2023-03-25,10:32:40,Completed,796
794,1,38,Burger,2023-02-04,08:40:01,Completed,748
795,6,13,Pasta,2023-03-25,21:39:58,Completed,287
796,1,21,Chole Bhature,2023-08-29,03:39:26,Not Fulfilled,427
797,7,12,Chole Bhature,2023-12-31,17:53:17,Completed,773
798,6,16,Paneer Butter Masala,2023-04-02,01:18:34,Not Fulfilled,622
799,14,22,Paneer Butter Masala,2023-12-07,17:38:56,Completed,238
800,22,5,Chole Bhature,2023-03-06,21:33:02,Not Fulfilled,236
801,30,14,Shawarma,2023-05-15,20:41:49,Not Fulfilled,327
802,33,46,Biryani,2023-04-29,10:14:08,Completed,295
803,13,1,Dosa,2023-04-23,12:16:42,Not Fulfilled,157
